,open,high,low,close,volume,pct_chg,ret
2018-05-18,0.0,0.0,0.0,265.8,0.0,0.0,0.001167652265622099
2018-05-21,0.0,0.0,0.0,265.32,0.0,0.0,-0.0018058690744922057
2018-05-22,0.0,0.0,0.0,266.01,0.0,0.0,0.002600633197648028
2018-05-23,0.0,0.0,0.0,266.49,0.0,0.0,0.0018044434419759448
2018-05-24,0.0,0.0,0.0,267.65,0.0,0.0,0.0043528837855077995
2018-05-25,0.0,0.0,0.0,268.87,0.0,0.0,0.004558191668223577
2018-05-28,0.0,0.0,0.0,267.8,0.0,0.0,-0.003979618402945584
2018-05-29,0.0,0.0,0.0,268.4,0.0,0.0,0.0022404779686331366
2018-05-30,0.0,0.0,0.0,268.85,0.0,0.0,0.0016766020864382725
2018-05-31,0.0,0.0,0.0,269.54,0.0,0.0,0.0025664868885995062
2018-06-01,0.0,0.0,0.0,269.09,0.0,0.0,-0.0016695110187728845
2018-06-04,0.0,0.0,0.0,267.94,0.0,0.0,-0.0042736630866995196
2018-06-05,0.0,0.0,0.0,267.5,0.0,0.0,-0.0016421586922444886
2018-06-06,0.0,0.0,0.0,267.87,0.0,0.0,0.0013831775700934301
2018-06-07,0.0,0.0,0.0,268.09,0.0,0.0,0.0008212939112255402
2018-06-08,0.0,0.0,0.0,268.13,0.0,0.0,0.00014920362564807554
2018-06-11,0.0,0.0,0.0,268.26,0.0,0.0,0.0004848394435534864
2018-06-12,0.0,0.0,0.0,268.11,0.0,0.0,-0.0005591590248266165
2018-06-13,0.0,0.0,0.0,267.86,0.0,0.0,-0.0009324530976091427
2018-06-14,0.0,0.0,0.0,268.93,0.0,0.0,0.00399462405734341
2018-06-15,0.0,0.0,0.0,268.67,0.0,0.0,-0.0009667943330977646
2018-06-19,0.0,0.0,0.0,267.82,0.0,0.0,-0.0031637324598950967
2018-06-20,0.0,0.0,0.0,266.3,0.0,0.0,-0.005675453662907892
2018-06-21,0.0,0.0,0.0,265.75,0.0,0.0,-0.002065339842283187
2018-06-22,0.0,0.0,0.0,266.68,0.0,0.0,0.0034995296331139514
2018-06-25,0.0,0.0,0.0,267.16,0.0,0.0,0.0017999100044998606
2018-06-26,0.0,0.0,0.0,267.2,0.0,0.0,0.00014972301242677233
2018-06-27,0.0,0.0,0.0,267.56,0.0,0.0,0.0013473053892216758
2018-06-28,0.0,0.0,0.0,267.0,0.0,0.0,-0.0020929884885633188
2018-06-29,0.0,0.0,0.0,267.38,0.0,0.0,0.0014232209737827795
2018-07-02,0.0,0.0,0.0,267.42,0.0,0.0,0.0001495998204803506
2018-07-03,0.0,0.0,0.0,267.84,0.0,0.0,0.0015705631590754443
2018-07-04,0.0,0.0,0.0,268.4,0.0,0.0,0.0020908004778972256
2018-07-05,0.0,0.0,0.0,268.29,0.0,0.0,-0.0004098360655736544
2018-07-06,0.0,0.0,0.0,269.21,0.0,0.0,0.003429125200342664
2018-07-09,0.0,0.0,0.0,269.1,0.0,0.0,-0.0004086029493701737
