S_INFO_WINDCODE,ETF_CLASS_NAME,FUND_NAME,FUND_FULLNAME,FUND_MANAGER,S_INFO_INDEXWINDCODE,ENTRY_DT,REMOVE_DT
159976.SZ,股票型ETF,湾创ETF,工银瑞信粤港澳大湾区创新100交易型开放式指数证券投资基金,工银瑞信基金,980001.CNI,20191101,
159976.SZ,规模指数ETF,湾创ETF,工银瑞信粤港澳大湾区创新100交易型开放式指数证券投资基金,工银瑞信基金,980001.CNI,20191101,
515200.SH,主题指数ETF,创新100ETF,申万菱信中证研发创新100交易型开放式指数证券投资基金,申万菱信基金,931159.CSI,20191025,
515200.SH,股票型ETF,创新100ETF,申万菱信中证研发创新100交易型开放式指数证券投资基金,申万菱信基金,931159.CSI,20191025,
159980.SZ,商品型ETF,有色ETF,大成有色金属期货交易型开放式指数证券投资基金,大成基金,IMCI.SHF,20191024,
515020.SH,行业指数ETF,银行ETF基金,华夏中证银行交易型开放式指数证券投资基金,华夏基金,399986.SZ,20191024,
515020.SH,股票型ETF,银行ETF基金,华夏中证银行交易型开放式指数证券投资基金,华夏基金,399986.SZ,20191024,
510530.SH,股票型ETF,中证500ETF工银,工银瑞信中证500交易型开放式指数证券投资基金,工银瑞信基金,000905.SH,20191017,
510530.SH,规模指数ETF,中证500ETF工银,工银瑞信中证500交易型开放式指数证券投资基金,工银瑞信基金,000905.SH,20191017,
515650.SH,股票型ETF,消费50ETF,富国中证消费50交易型开放式指数证券投资基金,富国基金,931139.CSI,20191014,
515650.SH,主题指数ETF,消费50ETF,富国中证消费50交易型开放式指数证券投资基金,富国基金,931139.CSI,20191014,
515810.SH,规模指数ETF,中证800ETF,易方达中证800交易型开放式指数证券投资基金,易方达基金,000906.SH,20191008,
515810.SH,股票型ETF,中证800ETF,易方达中证800交易型开放式指数证券投资基金,易方达基金,000906.SH,20191008,
515800.SH,股票型ETF,800ETF,中证800交易型开放式指数证券投资基金,汇添富基金,000906.SH,20191008,
515800.SH,规模指数ETF,800ETF,中证800交易型开放式指数证券投资基金,汇添富基金,000906.SH,20191008,
515580.SH,股票型ETF,科技100ETF,华泰柏瑞中证科技100交易型开放式指数证券投资基金,华泰柏瑞基金,931187.CSI,20190927,
515580.SH,主题指数ETF,科技100ETF,华泰柏瑞中证科技100交易型开放式指数证券投资基金,华泰柏瑞基金,931187.CSI,20190927,
515860.SH,策略指数ETF,科技ETF嘉实,嘉实中证新兴科技100策略交易型开放式指数证券投资基金,嘉实基金,931165.CSI,20190926,
515860.SH,股票型ETF,科技ETF嘉实,嘉实中证新兴科技100策略交易型开放式指数证券投资基金,嘉实基金,931165.CSI,20190926,
515360.SH,规模指数ETF,方正沪深300ETF,方正富邦沪深300交易型开放式指数证券投资基金,方正富邦基金,000300.SH,20190924,
515360.SH,股票型ETF,方正沪深300ETF,方正富邦沪深300交易型开放式指数证券投资基金,方正富邦基金,000300.SH,20190924,
159985.SZ,商品型ETF,豆粕ETF,华夏饲料豆粕期货交易型开放式证券投资基金,华夏基金,DCESMFI.DCE,20190924,
512970.SH,主题指数ETF,大湾区ETF,平安中证粤港澳大湾区发展主题交易型开放式指数证券投资基金,平安基金,931000.CSI,20190923,
512970.SH,股票型ETF,大湾区ETF,平安中证粤港澳大湾区发展主题交易型开放式指数证券投资基金,平安基金,931000.CSI,20190923,
515900.SH,主题指数ETF,央企创新驱动ETF,博时中证央企创新驱动交易型开放式指数证券投资基金,博时基金,000861.CSI,20190920,
515900.SH,股票型ETF,央企创新驱动ETF,博时中证央企创新驱动交易型开放式指数证券投资基金,博时基金,000861.CSI,20190920,
159974.SZ,股票型ETF,央企创新ETF,富国中证央企创新驱动交易型开放式指数证券投资基金,富国基金,000861.CSI,20190920,
159974.SZ,主题指数ETF,央企创新ETF,富国中证央企创新驱动交易型开放式指数证券投资基金,富国基金,000861.CSI,20190920,
515680.SH,股票型ETF,央企创新ETF嘉实,嘉实中证央企创新驱动交易型开放式指数证券投资基金,嘉实基金,000861.CSI,20190920,
515680.SH,主题指数ETF,央企创新ETF嘉实,嘉实中证央企创新驱动交易型开放式指数证券投资基金,嘉实基金,000861.CSI,20190920,
515600.SH,股票型ETF,央企创新ETF,广发中证央企创新驱动交易型开放式指数证券投资基金,广发基金,000861.CSI,20190920,
515600.SH,主题指数ETF,央企创新ETF,广发中证央企创新驱动交易型开放式指数证券投资基金,广发基金,000861.CSI,20190920,
515050.SH,股票型ETF,5G通信ETF,华夏中证5G通信主题交易型开放式指数证券投资基金,华夏基金,931079.CSI,20190917,
515050.SH,主题指数ETF,5G通信ETF,华夏中证5G通信主题交易型开放式指数证券投资基金,华夏基金,931079.CSI,20190917,
515010.SH,行业指数ETF,券商ETF基金,华夏中证全指证券公司交易型开放式指数证券投资基金,华夏基金,399975.SZ,20190917,
515010.SH,股票型ETF,券商ETF基金,华夏中证全指证券公司交易型开放式指数证券投资基金,华夏基金,399975.SZ,20190917,
159977.SZ,股票型ETF,创业板ETF天弘,天弘创业板交易型开放式指数证券投资基金,天弘基金,399006.SZ,20190912,
159977.SZ,规模指数ETF,创业板ETF天弘,天弘创业板交易型开放式指数证券投资基金,天弘基金,399006.SZ,20190912,
510100.SH,规模指数ETF,上证50ETF易方达,易方达上证50交易型开放式指数证券投资基金,易方达基金,000016.SH,20190906,
510100.SH,股票型ETF,上证50ETF易方达,易方达上证50交易型开放式指数证券投资基金,易方达基金,000016.SH,20190906,
512530.SH,股票型ETF,沪深300红利ETF,建信沪深300红利交易型开放式指数证券投资基金,建信基金,000821.CSI,20190823,
512530.SH,策略指数ETF,沪深300红利ETF,建信沪深300红利交易型开放式指数证券投资基金,建信基金,000821.CSI,20190823,
159972.SZ,债券型ETF,5年地债ETF,鹏华中证5年期地方政府债交易型开放式指数证券投资基金,鹏华基金,930865.CSI,20190823,
515880.SH,主题指数ETF,通信ETF,国泰中证全指通信设备交易型开放式指数证券投资基金,国泰基金,931160.CSI,20190816,
515880.SH,股票型ETF,通信ETF,国泰中证全指通信设备交易型开放式指数证券投资基金,国泰基金,931160.CSI,20190816,
515300.SH,策略指数ETF,300红利低波ETF,嘉实沪深300红利低波动交易型开放式指数证券投资基金,嘉实基金,930740.CSI,20190808,
515300.SH,股票型ETF,300红利低波ETF,嘉实沪深300红利低波动交易型开放式指数证券投资基金,嘉实基金,930740.CSI,20190808,
512190.SH,策略指数ETF,浙商之江凤凰ETF,浙商汇金中证浙江凤凰行动50交易型开放式指数证券投资基金,浙商资管,930758.CSI,20190805,
512190.SH,股票型ETF,浙商之江凤凰ETF,浙商汇金中证浙江凤凰行动50交易型开放式指数证券投资基金,浙商资管,930758.CSI,20190805,
159968.SZ,规模指数ETF,中证500ETF博时,博时中证500交易型开放式指数证券投资基金,博时基金,000905.SH,20190801,
159968.SZ,股票型ETF,中证500ETF博时,博时中证500交易型开放式指数证券投资基金,博时基金,000905.SH,20190801,
512650.SH,股票型ETF,长三角ETF,中证长三角一体化发展主题交易型开放式指数证券投资基金,汇添富基金,931141.CSI,20190726,
512650.SH,主题指数ETF,长三角ETF,中证长三角一体化发展主题交易型开放式指数证券投资基金,汇添富基金,931141.CSI,20190726,
512710.SH,股票型ETF,军工龙头ETF,富国中证军工龙头交易型开放式指数证券投资基金,富国基金,931066.CSI,20190723,
512710.SH,主题指数ETF,军工龙头ETF,富国中证军工龙头交易型开放式指数证券投资基金,富国基金,931066.CSI,20190723,
515000.SH,主题指数ETF,科技ETF,华宝中证科技龙头交易型开放式指数证券投资基金,华宝基金,931087.CSI,20190722,
515000.SH,股票型ETF,科技ETF,华宝中证科技龙头交易型开放式指数证券投资基金,华宝基金,931087.CSI,20190722,
159973.SZ,股票型ETF,民企ETF,弘毅远方国证民企领先100交易型开放式指数证券投资基金,弘毅远方基金,399362.SZ,20190716,
159973.SZ,主题指数ETF,民企ETF,弘毅远方国证民企领先100交易型开放式指数证券投资基金,弘毅远方基金,399362.SZ,20190716,
512930.SH,股票型ETF,AI人工智能ETF,平安中证人工智能主题交易型开放式指数证券投资基金,平安基金,930713.CSI,20190712,
512930.SH,主题指数ETF,AI人工智能ETF,平安中证人工智能主题交易型开放式指数证券投资基金,平安基金,930713.CSI,20190712,
512720.SH,主题指数ETF,计算机ETF,国泰中证计算机主题交易型开放式指数证券投资基金,国泰基金,930651.CSI,20190711,
512720.SH,股票型ETF,计算机ETF,国泰中证计算机主题交易型开放式指数证券投资基金,国泰基金,930651.CSI,20190711,
159967.SZ,股票型ETF,创业板成长ETF,华夏创业板动量成长交易型开放式指数证券投资基金,华夏基金,399296.SZ,20190621,
159967.SZ,风格指数ETF,创业板成长ETF,华夏创业板动量成长交易型开放式指数证券投资基金,华夏基金,399296.SZ,20190621,
512670.SH,主题指数ETF,国防ETF,鹏华中证国防交易型开放式指数证券投资基金,鹏华基金,399973.SZ,20190705,
512670.SH,股票型ETF,国防ETF,鹏华中证国防交易型开放式指数证券投资基金,鹏华基金,399973.SZ,20190705,
159969.SZ,规模指数ETF,深100ETF银华,银华深证100交易型开放式指数证券投资基金,银华基金,399330.SZ,20190628,
159969.SZ,股票型ETF,深100ETF银华,银华深证100交易型开放式指数证券投资基金,银华基金,399330.SZ,20190628,
159966.SZ,股票型ETF,创业板价值ETF,华夏创业板低波价值交易型开放式指数证券投资基金,华夏基金,399295.SZ,20190614,
159966.SZ,风格指数ETF,创业板价值ETF,华夏创业板低波价值交易型开放式指数证券投资基金,华夏基金,399295.SZ,20190614,
513520.SH,跨境规模指数ETF,日经ETF,华夏野村日经225交易型开放式指数证券投资基金(QDII),华夏基金,N225.GI,20190612,
513520.SH,跨境ETF,日经ETF,华夏野村日经225交易型开放式指数证券投资基金(QDII),华夏基金,N225.GI,20190612,
513800.SH,跨境ETF,日本东证指数ETF,南方顶峰TOPIX交易型开放式指数证券投资基金(QDII),南方基金,TPX.GI,20190612,
513800.SH,跨境规模指数ETF,日本东证指数ETF,南方顶峰TOPIX交易型开放式指数证券投资基金(QDII),南方基金,TPX.GI,20190612,
513880.SH,跨境ETF,日经225ETF,华安三菱日联日经225交易型开放式指数证券投资基金(QDII),华安基金,N225.GI,20190612,
513880.SH,跨境规模指数ETF,日经225ETF,华安三菱日联日经225交易型开放式指数证券投资基金(QDII),华安基金,N225.GI,20190612,
513000.SH,跨境ETF,日经225ETF易方达,易方达奥明日经225交易型开放式指数证券投资基金(QDII),易方达基金,N225.GI,20190612,
513000.SH,跨境规模指数ETF,日经225ETF易方达,易方达奥明日经225交易型开放式指数证券投资基金(QDII),易方达基金,N225.GI,20190612,
159971.SZ,股票型ETF,创业板ETF富国,富国创业板交易型开放式指数证券投资基金,富国基金,399006.SZ,20190611,
159971.SZ,规模指数ETF,创业板ETF富国,富国创业板交易型开放式指数证券投资基金,富国基金,399006.SZ,20190611,
512910.SH,股票型ETF,中证A100ETF,广发中证A100交易型开放式指数证券投资基金,广发基金,000903.SH,20190527,
512910.SH,规模指数ETF,中证A100ETF,广发中证A100交易型开放式指数证券投资基金,广发基金,000903.SH,20190527,
512750.SH,策略指数ETF,基本面50ETF,嘉实中证锐联基本面50交易型开放式指数证券投资基金,嘉实基金,000925.CSI,20190523,
512750.SH,股票型ETF,基本面50ETF,嘉实中证锐联基本面50交易型开放式指数证券投资基金,嘉实基金,000925.CSI,20190523,
510350.SH,股票型ETF,沪深300ETF工银,工银瑞信沪深300交易型开放式指数证券投资基金,工银瑞信基金,000300.SH,20190520,
510350.SH,规模指数ETF,沪深300ETF工银,工银瑞信沪深300交易型开放式指数证券投资基金,工银瑞信基金,000300.SH,20190520,
512170.SH,主题指数ETF,医疗ETF,华宝中证医疗交易型开放式指数证券投资基金,华宝基金,399989.SZ,20190520,
512170.SH,股票型ETF,医疗ETF,华宝中证医疗交易型开放式指数证券投资基金,华宝基金,399989.SZ,20190520,
512760.SH,股票型ETF,芯片ETF,国泰CES半导体芯片行业交易型开放式指数证券投资基金,国泰基金,990001.CSI,20190516,
512760.SH,主题指数ETF,芯片ETF,国泰CES半导体芯片行业交易型开放式指数证券投资基金,国泰基金,990001.CSI,20190516,
512480.SH,行业指数ETF,半导体ETF,国联安中证全指半导体产品与设备交易型开放式指数证券投资基金,国联安基金,h30184.CSI,20190508,
512480.SH,股票型ETF,半导体ETF,国联安中证全指半导体产品与设备交易型开放式指数证券投资基金,国联安基金,h30184.CSI,20190508,
511220.SH,债券型ETF,城投债ETF,上证城投债交易型开放式指数证券投资基金,海富通基金,h11098.SH,20190424,
511220.SH,债券型ETF,城投债ETF,上证城投债交易型开放式指数证券投资基金,海富通基金,h11018.CSI,20141113,20190424
512290.SH,主题指数ETF,生物医药ETF,国泰中证生物医药交易型开放式指数证券投资基金,国泰基金,930726.CSI,20190418,
512290.SH,股票型ETF,生物医药ETF,国泰中证生物医药交易型开放式指数证券投资基金,国泰基金,930726.CSI,20190418,
512690.SH,股票型ETF,酒ETF,鹏华中证酒交易型开放式指数证券投资基金,鹏华基金,399987.SZ,20190404,
512690.SH,主题指数ETF,酒ETF,鹏华中证酒交易型开放式指数证券投资基金,鹏华基金,399987.SZ,20190404,
159965.SZ,股票型ETF,央视50ETF,国联央视财经50交易型开放式指数证券投资基金,国联基金,399550.SZ,20190319,
159965.SZ,主题指数ETF,央视50ETF,国联央视财经50交易型开放式指数证券投资基金,国联基金,399550.SZ,20190319,
